time_s,speed_rpm,current_A,back_emf_V,T_em_Nm,T_fan_Nm,P_fan_out_W,P_copper_W,P_eddy_W,P_hysteresis_W,P_mec_W,P_in_W,efficiency
0.02140,990.77,84.20517,3.11475,2.551337,0.001057,0.109645,524.874573,0.000003,0.003129,0.244443,16841.034477,0.0000
0.02150,999.91,84.58642,3.14362,2.562888,0.001076,0.112717,529.638163,0.000003,0.003158,0.248693,16917.283716,0.0000
0.02160,1009.09,84.96755,3.17262,2.574436,0.001096,0.115860,534.421831,0.000003,0.003187,0.252999,16993.510068,0.0000
0.02170,1018.31,85.34857,3.20174,2.585981,0.001117,0.119076,539.225557,0.000003,0.003216,0.257361,17069.713483,0.0000
0.02180,1027.57,85.72947,3.23100,2.597522,0.001137,0.122365,544.049317,0.000003,0.003245,0.261780,17145.893913,0.0000
0.02190,1036.87,86.11026,3.26039,2.609059,0.001158,0.125729,548.893088,0.000003,0.003274,0.266257,17222.051310,0.0000
0.02200,1046.22,86.49093,3.28991,2.620593,0.001179,0.129170,553.756849,0.000003,0.003304,0.270791,17298.185624,0.0000
0.02210,1055.60,86.87148,3.31956,2.632124,0.001200,0.132688,558.640577,0.000003,0.003333,0.275383,17374.296807,0.0000
0.02220,1065.03,87.25192,3.34934,2.643651,0.001222,0.136286,563.544248,0.000003,0.003363,0.280035,17450.384810,0.0000
0.02230,1074.50,87.63225,3.37925,2.655174,0.001244,0.139964,568.467840,0.000003,0.003393,0.284745,17526.449585,0.0000
0.02240,1084.01,88.01246,3.40928,2.666694,0.001266,0.143724,573.411331,0.000003,0.003423,0.289516,17602.491083,0.0000
0.02250,1093.56,88.39255,3.43945,2.678210,0.001289,0.147567,578.374697,0.000003,0.003453,0.294347,17678.509255,0.0000
0.02260,1103.15,88.77252,3.46975,2.689723,0.001311,0.151496,583.357916,0.000003,0.003484,0.299239,17754.504053,0.0000
0.02270,1112.78,89.15238,3.50018,2.701232,0.001335,0.155511,588.360965,0.000003,0.003514,0.304192,17830.475429,0.0000
0.02280,1122.45,89.53212,3.53074,2.712738,0.001358,0.159613,593.383820,0.000003,0.003545,0.309207,17906.423334,0.0000
0.02290,1132.16,89.91174,3.56143,2.724240,0.001382,0.163805,598.426459,0.000003,0.003575,0.314284,17982.347719,0.0000
0.02300,1141.92,90.29124,3.59225,2.735739,0.001406,0.168088,603.488858,0.000003,0.003606,0.319425,18058.248536,0.0000
0.02310,1151.71,90.67063,3.62320,2.747234,0.001430,0.172464,608.570995,0.000004,0.003637,0.324628,18134.125736,0.0000
0.02320,1161.55,91.04990,3.65427,2.758725,0.001455,0.176933,613.672847,0.000004,0.003668,0.329896,18209.979272,0.0000
0.02330,1171.42,91.42905,3.68548,2.770213,0.001480,0.181498,618.794390,0.000004,0.003699,0.335228,18285.809094,0.0000
0.02340,1181.34,91.80808,3.71682,2.781698,0.001505,0.186161,623.935600,0.000004,0.003730,0.340625,18361.615156,0.0000
0.02350,1191.30,92.18699,3.74829,2.793178,0.001530,0.190922,629.096455,0.000004,0.003762,0.346088,18437.397407,0.0000
0.02360,1201.30,92.56578,3.77988,2.804655,0.001556,0.195784,634.276932,0.000004,0.003793,0.351616,18513.155800,0.0000
0.02370,1211.34,92.94445,3.81161,2.816129,0.001583,0.200748,639.477006,0.000004,0.003825,0.357211,18588.890286,0.0000
0.02380,1221.42,93.32300,3.84346,2.827598,0.001609,0.205817,644.696655,0.000004,0.003857,0.362873,18664.600818,0.0000
0.02390,1231.54,93.70144,3.87545,2.839065,0.001636,0.210990,649.935855,0.000004,0.003889,0.368603,18740.287348,0.0000
0.02400,1241.70,94.07975,3.90756,2.850527,0.001663,0.216272,655.194582,0.000004,0.003921,0.374401,18815.949826,0.0000
0.02410,1251.90,94.45794,3.93981,2.861986,0.001691,0.221662,660.472813,0.000004,0.003953,0.380268,18891.588204,0.0000
0.02420,1262.15,94.83601,3.97218,2.873441,0.001719,0.227163,665.770524,0.000004,0.003986,0.386204,18967.202436,0.0000
0.02430,1272.43,95.21396,4.00468,2.884893,0.001747,0.232778,671.087692,0.000004,0.004018,0.392209,19042.792472,0.0000
0.02440,1282.76,95.59179,4.03731,2.896341,0.001776,0.238506,676.424293,0.000004,0.004051,0.398285,19118.358264,0.0000
0.02450,1293.12,95.96950,4.07007,2.907785,0.001804,0.244351,681.780302,0.000004,0.004083,0.404432,19193.899765,0.0000
0.02460,1303.53,96.34708,4.10296,2.919225,0.001834,0.250315,687.155697,0.000005,0.004116,0.410650,19269.416926,0.0000
0.02470,1313.98,96.72455,4.13598,2.930662,0.001863,0.256398,692.550454,0.000005,0.004149,0.416940,19344.909700,0.0000
0.02480,1324.46,97.10189,4.16913,2.942095,0.001893,0.262604,697.964548,0.000005,0.004182,0.423303,19420.378038,0.0000
0.02490,1334.99,97.47911,4.20240,2.953525,0.001924,0.268934,703.397956,0.000005,0.004216,0.429739,19495.821892,0.0000
0.02500,1345.56,97.85621,4.23581,2.964950,0.001954,0.275389,708.850653,0.000005,0.004249,0.436248,19571.241214,0.0000
0.02510,1356.17,98.23318,4.26934,2.976372,0.001985,0.281973,714.322616,0.000005,0.004283,0.442831,19646.635958,0.0000
0.02520,1366.82,98.61003,4.30301,2.987790,0.002017,0.288686,719.813821,0.000005,0.004316,0.449489,19722.006073,0.0000
0.02530,1377.51,98.98676,4.33680,2.999205,0.002049,0.295532,725.324243,0.000005,0.004350,0.456222,19797.351514,0.0000
0.02540,1388.24,99.36336,4.37072,3.010616,0.002081,0.302511,730.853858,0.000005,0.004384,0.463032,19872.672232,0.0000
0.02550,1399.01,99.73984,4.40477,3.022023,0.002113,0.309627,736.402642,0.000005,0.004418,0.469917,19947.968178,0.0000
0.02560,1409.83,100.11620,4.43895,3.033426,0.002146,0.316881,741.970572,0.000005,0.004452,0.476880,20023.239307,0.0000
0.02570,1420.68,100.49243,4.47325,3.044825,0.002180,0.324275,747.557621,0.000005,0.004486,0.483919,20098.485568,0.0000
0.02580,1431.57,100.86853,4.50769,3.056221,0.002213,0.331811,753.163767,0.000005,0.004521,0.491038,20173.706916,0.0000
0.02590,1442.51,101.24452,4.54225,3.067613,0.002247,0.339492,758.788985,0.000006,0.004555,0.498234,20248.903302,0.0000
0.02600,1453.48,101.62037,4.57694,3.079001,0.002282,0.347320,764.433250,0.000006,0.004590,0.505510,20324.074678,0.0000
0.02610,1464.49,101.99610,4.61176,3.090385,0.002317,0.355297,770.096537,0.000006,0.004625,0.512866,20399.220998,0.0000
0.02620,1475.55,102.37171,4.64671,3.101766,0.002352,0.363426,775.778824,0.000006,0.004660,0.520302,20474.342212,0.0000
0.02630,1486.65,102.74719,4.68179,3.113142,0.002388,0.371707,781.480084,0.000006,0.004695,0.527819,20549.438275,0.0000
0.02640,1497.78,103.12255,4.71699,3.124515,0.002424,0.380145,787.200293,0.000006,0.004730,0.535417,20624.509137,0.0000
0.02650,1508.96,103.49777,4.75232,3.135884,0.002460,0.388740,792.939427,0.000006,0.004765,0.543098,20699.554752,0.0000
0.02660,1520.17,103.87288,4.78778,3.147250,0.002497,0.397496,798.697460,0.000006,0.004800,0.550861,20774.575072,0.0000
0.02670,1531.43,104.24785,4.82337,3.158611,0.002534,0.406415,804.474369,0.000006,0.004836,0.558708,20849.570050,0.0000
0.02680,1542.73,104.62270,4.85909,3.169968,0.002572,0.415499,810.270128,0.000006,0.004872,0.566638,20924.539637,0.0000
0.02690,1554.07,104.99742,4.89494,3.181322,0.002610,0.424751,816.084713,0.000006,0.004907,0.574653,20999.483788,0.0000
0.02700,1565.44,105.37201,4.93091,3.192672,0.002648,0.434172,821.918098,0.000007,0.004943,0.582753,21074.402453,0.0000
0.02710,1576.86,105.74648,4.96701,3.204018,0.002687,0.443766,827.770259,0.000007,0.004979,0.590939,21149.295587,0.0000
0.02720,1588.32,106.12082,5.00324,3.215360,0.002727,0.453535,833.641171,0.000007,0.005016,0.599210,21224.163141,0.0000
0.02730,1599.82,106.49503,5.03960,3.226698,0.002767,0.463482,839.530809,0.000007,0.005052,0.607569,21299.005069,0.0000
0.02740,1611.36,106.86911,5.07608,3.238033,0.002807,0.473609,845.439148,0.000007,0.005088,0.616015,21373.821322,0.0000
0.02750,1622.94,107.24306,5.11269,3.249363,0.002847,0.483918,851.366162,0.000007,0.005125,0.624549,21448.611854,0.0000
0.02760,1634.56,107.61688,5.14943,3.260689,0.002888,0.494412,857.311827,0.000007,0.005162,0.633171,21523.376617,0.0000
0.02770,1646.22,107.99058,5.18630,3.272012,0.002930,0.505094,863.276117,0.000007,0.005198,0.641883,21598.115564,0.0000
0.02780,1657.92,108.36414,5.22329,3.283331,0.002972,0.515967,869.259007,0.000007,0.005235,0.650685,21672.828649,0.0000
0.02790,1669.66,108.73758,5.26042,3.294645,0.003014,0.527033,875.260472,0.000007,0.005272,0.659577,21747.515823,0.0000
0.02800,1681.44,109.11089,5.29767,3.305956,0.003057,0.538295,881.280487,0.000008,0.005310,0.668560,21822.177040,0.0000
0.02810,1693.26,109.48406,5.33504,3.317263,0.003100,0.549755,887.319026,0.000008,0.005347,0.677634,21896.812253,0.0000
0.02820,1705.12,109.85711,5.37255,3.328566,0.003144,0.561416,893.376065,0.000008,0.005384,0.686801,21971.421414,0.0000
0.02830,1717.02,110.23002,5.41018,3.339865,0.003188,0.573282,899.451576,0.000008,0.005422,0.696061,22046.004476,0.0000
0.02840,1728.96,110.60281,5.44794,3.351160,0.003233,0.585355,905.545536,0.000008,0.005460,0.705414,22120.561393,0.0000
0.02850,1740.94,110.97546,5.48582,3.362451,0.003278,0.597637,911.657918,0.000008,0.005498,0.714862,22195.092118,0.0000
0.02860,1752.96,111.34798,5.52384,3.373738,0.003324,0.610132,917.788697,0.000008,0.005536,0.724404,22269.596602,0.0000
0.02870,1765.02,111.72037,5.56198,3.385021,0.003370,0.622843,923.937848,0.000008,0.005574,0.734041,22344.074801,0.0000
0.02880,1777.12,112.09263,5.60025,3.396300,0.003416,0.635772,930.105344,0.000008,0.005612,0.743774,22418.526665,0.0000
0.02890,1789.26,112.46476,5.63864,3.407576,0.003463,0.648922,936.291161,0.000009,0.005650,0.753604,22492.952150,0.0000
0.02900,1801.44,112.83676,5.67716,3.418847,0.003511,0.662297,942.495272,0.000009,0.005689,0.763531,22567.351207,0.0000
0.02910,1813.66,113.20862,5.71581,3.430114,0.003559,0.675900,948.717651,0.000009,0.005727,0.773556,22641.723791,0.0000
0.02920,1825.92,113.58035,5.75458,3.441377,0.003607,0.689732,954.958274,0.000009,0.005766,0.783679,22716.069853,0.0000
0.02930,1838.22,113.95195,5.79349,3.452636,0.003656,0.703799,961.217113,0.000009,0.005805,0.793902,22790.389348,0.0000
0.02940,1850.56,114.32341,5.83251,3.463891,0.003706,0.718102,967.494143,0.000009,0.005844,0.804224,22864.682229,0.0000
0.02950,1862.94,114.69474,5.87167,3.475142,0.003755,0.732645,973.789339,0.000009,0.005883,0.814646,22938.948448,0.0000
0.02960,1875.36,115.06594,5.91095,3.486389,0.003806,0.747430,980.102673,0.000009,0.005922,0.825170,23013.187960,0.0000
0.02970,1887.82,115.43700,5.95036,3.497632,0.003857,0.762462,986.434121,0.000010,0.005961,0.835795,23087.400717,0.0000
0.02980,1900.32,115.80793,5.98989,3.508870,0.003908,0.777743,992.783657,0.000010,0.006001,0.846522,23161.586673,0.0000
0.02990,1912.86,116.17873,6.02955,3.520105,0.003960,0.793277,999.151253,0.000010,0.006040,0.857352,23235.745782,0.0000
0.03000,1925.44,116.54939,6.06934,3.531336,0.004013,0.809067,1005.536884,0.000010,0.006080,0.868286,23309.877996,0.0000
0.03010,1938.06,116.91992,6.10926,3.542563,0.004066,0.825116,1011.940524,0.000010,0.006120,0.879324,23383.983269,0.0000
0.03020,1950.72,117.29031,6.14930,3.553785,0.004119,0.841428,1018.362147,0.000010,0.006160,0.890467,23458.061555,0.0000
0.03030,1963.42,117.66056,6.18946,3.565003,0.004173,0.858005,1024.801725,0.000010,0.006200,0.901715,23532.112808,0.0000
0.03040,1976.16,118.03068,6.22976,3.576218,0.004228,0.874852,1031.259234,0.000010,0.006240,0.913069,23606.136979,0.0000
0.03050,1988.94,118.40067,6.27017,3.587428,0.004283,0.891972,1037.734647,0.000011,0.006281,0.924530,23680.134024,0.0000
0.03060,2001.76,118.77052,6.31072,3.598634,0.004338,0.909368,1044.227937,0.000011,0.006321,0.936099,23754.103896,0.0000
0.03070,2014.61,119.14023,6.35139,3.609836,0.004394,0.927043,1050.739078,0.000011,0.006362,0.947775,23828.046548,0.0000
0.03080,2027.51,119.50981,6.39219,3.621034,0.004451,0.945002,1057.268043,0.000011,0.006403,0.959561,23901.961935,0.0000
0.03090,2040.45,119.87925,6.43311,3.632228,0.004508,0.963248,1063.814807,0.000011,0.006443,0.971455,23975.850009,0.0000
0.03100,2053.43,120.24855,6.47416,3.643417,0.004566,0.981785,1070.379342,0.000011,0.006484,0.983460,24049.710724,0.0000
0.03110,2066.44,120.61772,6.51533,3.654602,0.004624,1.000615,1076.961621,0.000011,0.006525,0.995576,24123.544035,0.0000
0.03120,2079.50,120.98675,6.55663,3.665784,0.004683,1.019743,1083.561619,0.000012,0.006567,1.007803,24197.349894,0.0000
0.03130,2092.59,121.35564,6.59806,3.676961,0.004742,1.039173,1090.179309,0.000012,0.006608,1.020141,24271.128256,0.0000
0.03140,2105.73,121.72440,6.63961,3.688134,0.004802,1.058908,1096.814664,0.000012,0.006650,1.032593,24344.879075,0.0000
0.03150,2118.90,122.09301,6.68129,3.699302,0.004863,1.078952,1103.467657,0.000012,0.006691,1.045158,24418.602304,0.0000
0.03160,2132.12,122.46149,6.72309,3.710467,0.004924,1.099309,1110.138261,0.000012,0.006733,1.057837,24492.297897,0.0000
0.03170,2145.37,122.82983,6.76502,3.721627,0.004985,1.119983,1116.826450,0.000012,0.006775,1.070631,24565.965809,0.0000
0.03180,2158.67,123.19803,6.80707,3.732783,0.005047,1.140977,1123.532197,0.000013,0.006817,1.083540,24639.605992,0.0000
0.03190,2172.00,123.56609,6.84925,3.743935,0.005110,1.162295,1130.255474,0.000013,0.006859,1.096565,24713.218401,0.0000
0.03200,2185.37,123.93401,6.89156,3.755083,0.005173,1.183942,1136.996256,0.000013,0.006901,1.109707,24786.802991,0.0000
0.03210,2198.78,124.30180,6.93399,3.766227,0.005237,1.205921,1143.754515,0.000013,0.006943,1.122966,24860.359714,0.0000
0.03220,2212.23,124.66944,6.97654,3.777366,0.005302,1.228236,1150.530223,0.000013,0.006986,1.136343,24933.888525,0.0000
0.03230,2225.73,125.03695,7.01922,3.788501,0.005367,1.250892,1157.323355,0.000013,0.007028,1.149839,25007.389379,0.0001
0.03240,2239.26,125.40431,7.06202,3.799632,0.005433,1.273892,1164.133883,0.000013,0.007071,1.163455,25080.862228,0.0001
0.03250,2252.83,125.77154,7.10496,3.810758,0.005499,1.297241,1170.961779,0.000014,0.007114,1.177191,25154.307028,0.0001
0.03260,2266.43,126.13862,7.14801,3.821880,0.005566,1.320943,1177.807017,0.000014,0.007157,1.191047,25227.723733,0.0001
0.03270,2280.08,126.50556,7.19119,3.832998,0.005633,1.345001,1184.669570,0.000014,0.007200,1.205025,25301.112296,0.0001
0.03280,2293.77,126.87236,7.23449,3.844112,0.005701,1.369421,1191.549410,0.000014,0.007243,1.219125,25374.472672,0.0001
0.03290,2307.50,127.23902,7.27792,3.855222,0.005770,1.394206,1198.446509,0.000014,0.007287,1.233348,25447.804815,0.0001
0.03300,2321.26,127.60554,7.32148,3.866327,0.005839,1.419360,1205.360842,0.000014,0.007330,1.247695,25521.108679,0.0001
0.03310,2335.07,127.97192,7.36516,3.877428,0.005909,1.444889,1212.292379,0.000015,0.007374,1.262165,25594.384219,0.0001
0.03320,2348.91,128.33816,7.40896,3.888524,0.005979,1.470796,1219.241095,0.000015,0.007417,1.276761,25667.631390,0.0001
0.03330,2362.80,128.70425,7.45289,3.899617,0.006051,1.497086,1226.206961,0.000015,0.007461,1.291483,25740.850144,0.0001
0.03340,2376.72,129.07020,7.49694,3.910705,0.006122,1.523762,1233.189950,0.000015,0.007505,1.306330,25814.040438,0.0001
0.03350,2390.68,129.43601,7.54112,3.921788,0.006195,1.550831,1240.190035,0.000015,0.007549,1.321305,25887.202225,0.0001
0.03360,2404.69,129.80168,7.58542,3.932868,0.006268,1.578296,1247.207187,0.000016,0.007594,1.336408,25960.335459,0.0001
0.03370,2418.73,130.16720,7.62985,3.943943,0.006341,1.606161,1254.241380,0.000016,0.007638,1.351639,26033.440096,0.0001
0.03380,2432.81,130.53258,7.67440,3.955013,0.006416,1.634432,1261.292586,0.000016,0.007682,1.366999,26106.516089,0.0001
0.03390,2446.93,130.89782,7.71907,3.966080,0.006490,1.663113,1268.360777,0.000016,0.007727,1.382489,26179.563393,0.0001
0.03400,2461.08,131.26291,7.76387,3.977142,0.006566,1.692208,1275.445926,0.000016,0.007772,1.398109,26252.581963,0.0001
0.03410,2475.28,131.62786,7.80880,3.988199,0.006642,1.721723,1282.548004,0.000016,0.007817,1.413861,26325.571754,0.0001
0.03420,2489.52,131.99266,7.85384,3.999252,0.006719,1.751662,1289.666984,0.000017,0.007861,1.429745,26398.532720,0.0001
0.03430,2503.79,132.35732,7.89901,4.010301,0.006797,1.782029,1296.802839,0.000017,0.007907,1.445761,26471.464815,0.0001
0.03440,2518.11,132.72184,7.94431,4.021346,0.006875,1.812831,1303.955540,0.000017,0.007952,1.461911,26544.367995,0.0001
0.03450,2532.46,133.08621,7.98973,4.032386,0.006954,1.844070,1311.125059,0.000017,0.007997,1.478195,26617.242213,0.0001
0.03460,2546.85,133.45044,8.03527,4.043422,0.007033,1.875754,1318.311369,0.000017,0.008043,1.494614,26690.087426,0.0001
0.03470,2561.29,133.81452,8.08094,4.054453,0.007113,1.907885,1325.514442,0.000018,0.008088,1.511168,26762.903587,0.0001
0.03480,2575.76,134.17845,8.12673,4.065480,0.007194,1.940470,1332.734249,0.000018,0.008134,1.527859,26835.690651,0.0001
0.03490,2590.27,134.54224,8.17264,4.076502,0.007276,1.973513,1339.970763,0.000018,0.008180,1.544686,26908.448574,0.0001
0.03500,2604.81,134.90589,8.21868,4.087520,0.007358,2.007020,1347.223956,0.000018,0.008226,1.561652,26981.177310,0.0001
0.03510,2619.40,135.26938,8.26484,4.098534,0.007441,2.040995,1354.493799,0.000018,0.008272,1.578755,27053.876814,0.0001
0.03520,2634.03,135.63274,8.31113,4.109543,0.007524,2.075443,1361.780265,0.000019,0.008318,1.595998,27126.547041,0.0001
0.03530,2648.69,135.99594,8.35753,4.120548,0.007608,2.110371,1369.083324,0.000019,0.008364,1.613381,27199.187946,0.0001
0.03540,2663.40,136.35900,8.40407,4.131548,0.007693,2.145782,1376.402950,0.000019,0.008411,1.630904,27271.799484,0.0001
0.03550,2678.14,136.72191,8.45072,4.142544,0.007779,2.181682,1383.739114,0.000019,0.008457,1.648569,27344.381609,0.0001
0.03560,2692.92,137.08467,8.49750,4.153535,0.007865,2.218078,1391.091787,0.000019,0.008504,1.666375,27416.934278,0.0001
0.03570,2707.74,137.44729,8.54440,4.164522,0.007953,2.254973,1398.460942,0.000020,0.008551,1.684325,27489.457445,0.0001
0.03580,2722.60,137.80976,8.59142,4.175505,0.008040,2.292373,1405.846550,0.000020,0.008598,1.702418,27561.951065,0.0001
0.03590,2737.50,138.17208,8.63857,4.186483,0.008129,2.330284,1413.248582,0.000020,0.008645,1.720655,27634.415093,0.0001
0.03600,2752.44,138.53425,8.68584,4.197456,0.008218,2.368711,1420.667010,0.000020,0.008692,1.739038,27706.849485,0.0001
0.03610,2767.41,138.89627,8.73324,4.208425,0.008308,2.407660,1428.101806,0.000021,0.008739,1.757566,27779.254195,0.0001
0.03620,2782.43,139.25815,8.78075,4.219390,0.008399,2.447135,1435.552941,0.000021,0.008786,1.776240,27851.629179,0.0001
0.03630,2797.48,139.61987,8.82839,4.230350,0.008490,2.487144,1443.020387,0.000021,0.008834,1.795062,27923.974393,0.0001
0.03640,2812.57,139.98145,8.87615,4.241305,0.008582,2.527691,1450.504115,0.000021,0.008882,1.814031,27996.289791,0.0001
0.03650,2827.70,140.34288,8.92404,4.252256,0.008675,2.568782,1458.004097,0.000021,0.008929,1.833150,28068.575329,0.0001
0.03660,2842.87,140.70415,8.97205,4.263202,0.008768,2.610423,1465.520303,0.000022,0.008977,1.852418,28140.830962,0.0001
0.03670,2858.08,141.06528,9.02018,4.274144,0.008863,2.652620,1473.052706,0.000022,0.009025,1.871836,28213.056645,0.0001
0.03680,2873.33,141.42626,9.06843,4.285082,0.008958,2.695378,1480.601277,0.000022,0.009073,1.891405,28285.252335,0.0001
0.03690,2888.61,141.78709,9.11680,4.296014,0.009054,2.738703,1488.165987,0.000022,0.009122,1.911125,28357.417986,0.0001
0.03700,2903.93,142.14777,9.16530,4.306942,0.009150,2.782601,1495.746806,0.000023,0.009170,1.930998,28429.553553,0.0001
0.03710,2919.30,142.50829,9.21392,4.317866,0.009248,2.827078,1503.343707,0.000023,0.009219,1.951024,28501.658994,0.0001
0.03720,2934.70,142.86867,9.26266,4.328785,0.009346,2.872140,1510.956661,0.000023,0.009267,1.971205,28573.734262,0.0001
0.03730,2950.14,143.22890,9.31153,4.339700,0.009445,2.917793,1518.585638,0.000023,0.009316,1.991540,28645.779314,0.0001
0.03740,2965.61,143.58897,9.36051,4.350610,0.009544,2.964043,1526.230610,0.000024,0.009365,2.012030,28717.794105,0.0001
0.03750,2981.13,143.94889,9.40962,4.361515,0.009645,3.010896,1533.891548,0.000024,0.009414,2.032676,28789.778590,0.0001
0.03760,2996.68,144.30866,9.45885,4.372416,0.009746,3.058359,1541.568423,0.000024,0.009463,2.053480,28861.732727,0.0001
0.03770,3012.28,144.66828,9.50821,4.383312,0.009848,3.106437,1549.261206,0.000024,0.009512,2.074441,28933.656469,0.0001
0.03780,3027.91,145.02775,9.55768,4.394203,0.009951,3.155137,1556.969868,0.000025,0.009562,2.095561,29005.549773,0.0001
0.03790,3043.58,145.38706,9.60728,4.405090,0.010054,3.204465,1564.694380,0.000025,0.009611,2.116840,29077.412595,0.0001
0.03800,3059.29,145.74622,9.65699,4.415972,0.010158,3.254427,1572.434712,0.000025,0.009661,2.138279,29149.244890,0.0001
